82801,Neighbors,1981,5.6,"Comedy","MV5BMTg4NDg0NDMwMF5BMl5BanBnXkFtZTcwNzI1NDMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
82815,Night of the Zombies,1981,2.3,"Horror,Sci-Fi","MV5BZGFkYTU3ZWQtOTE3Mi00OWE5LThiNzItZWRkYmVkZTlhY2Q1XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
82816,The Night the Lights Went Out in Georgia,1981,6,"Drama,Music","MV5BMTkxMjk2MDk3MF5BMl5BanBnXkFtZTgwMjI4OTU3MTE@._V1_UY268_CR15,0,182,268_AL_.jpg"
82853,Only When I Laugh,1981,6.5,"Comedy,Drama","MV5BMTM1ODU5ODQ4Ml5BMl5BanBnXkFtZTcwMDQ1ODM4Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
82894,Pennies from Heaven,1981,6.5,"Drama,Musical,Romance","MV5BMjA1MjUzMTE1M15BMl5BanBnXkFtZTcwODgxODUyMQ@@._V1._CR18,16,282,396_UY268_CR4,0,182,268_AL_.jpg"
82748,Pieces,1982,6.1,"Horror,Mystery,Thriller","MV5BZGJhOTZmZGUtMGI0OS00M2UzLWJjZjItNzg4NDNhMWNiMGY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
82910,Piranha Part Two: The Spawning,1981,3.5,"Drama,Horror,Romance","MV5BOGMzNzZmNTQtYmMwNi00YTJlLWFhNDUtMjgxMzE5MTcwODI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
82926,Polyester,1981,7,"Comedy","MV5BMmI4M2FiYmMtNzljZi00ZTRhLTk2NTYtMDU4ZmI4MGYyZjM1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
82948,Private Lessons,1981,5.1,"Comedy","MV5BMTQ5ZDA1MTAtOWQ0My00NjY5LThmNDQtOWQ5ZGY5ZmY1MmY3XkEyXkFqcGdeQXVyMjM2OTAxNg@@._V1_UY268_CR26,0,182,268_AL_.jpg"
82949,The Professional,1981,7.7,"Action,Crime,Drama","MV5BMTcyMzcxMzU2MF5BMl5BanBnXkFtZTcwNjAzMjA0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
303326,Derrida,2002,6.5,"Documentary","MV5BMzMyOTQ0NjgyMl5BMl5BanBnXkFtZTcwMjY0NTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
288477,Ghost Ship,2002,5.5,"Horror","MV5BMTM3NTA4NDIwMF5BMl5BanBnXkFtZTYwNTc4NDE3._V1_UX182_CR0,0,182,268_AL_.jpg"
322802,Jackass: The Movie,2002,6.6,"Documentary,Action,Comedy","MV5BOTgwMmU0YzktOGNhNi00MDcyLTg1OGEtZGQwM2RlMTAyYzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
259484,Paid in Full,2002,7.1,"Action,Crime,Drama","MV5BOTQ1NTUwNTAzN15BMl5BanBnXkFtZTYwMzM0Njk5._V1_UY268_CR4,0,182,268_AL_.jpg"
270707,The Truth About Charlie,2002,4.8,"Mystery,Thriller","MV5BMzM0Mjg3NDIxNF5BMl5BanBnXkFtZTYwMzY3MzU3._V1_UY268_CR3,0,182,268_AL_.jpg"
286261,All or Nothing,2002,7.6,"Drama","MV5BMjQ3NzM1NjA0NF5BMl5BanBnXkFtZTcwNjQ4MDQ3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
252223,All the Queen's Men,2001,4.5,"Comedy,War,Action","MV5BMjA3MTQ5ODUxMV5BMl5BanBnXkFtZTcwMjQxOTYxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
309600,Food of Love,2002,5.9,"Drama,Music,Romance","MV5BMTI0Njc0MjQ3MF5BMl5BanBnXkFtZTcwNTcxMDcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
120679,Frida,2002,7.4,"Biography,Drama,Romance","MV5BMTMyODUyMDY1OV5BMl5BanBnXkFtZTYwMDA2OTU3._V1_UX182_CR0,0,182,268_AL_.jpg"
299117,Roger Dodger,2002,7,"Comedy,Drama","MV5BNzk1MDgyODQzMl5BMl5BanBnXkFtZTYwNTI4MjE3._V1_UX182_CR0,0,182,268_AL_.jpg"
295725,Time Changer,2002,5.5,"Drama,Fantasy,Sci-Fi","MV5BMTQ1OTk5OTU4OF5BMl5BanBnXkFtZTYwOTcwMDg5._V1_UY268_CR26,0,182,268_AL_.jpg"
209933,Beau travail,1999,7.3,"Drama","MV5BMTM3NTM5MTEwOF5BMl5BanBnXkFtZTcwMTg4NjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
47880,The Big Knife,1955,6.9,"Crime,Drama,Film-Noir","MV5BMGM1M2UzNTAtMjdhNy00MzIzLWJlNjItNjc5MDdkNTgxMjVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
61452,Casino Royale,1967,5.2,"Comedy","MV5BZjJlYzgyZTQtNDFiMy00ZGFjLTk2N2ItN2ViNzNhNzhhNGM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
87075,The Company of Wolves,1984,6.8,"Horror,Fantasy","MV5BMWMxN2ZmYmQtOTIyMC00MWFjLWFhNmUtNWEyMzM1NTE5OThiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
180679,Escanaba in da Moonlight,2001,6.5,"Comedy,Fantasy","MV5BMTIyNDE1MTc0N15BMl5BanBnXkFtZTcwMzM1OTAzMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
53804,Exodus,1960,6.8,"Action,Drama,History","MV5BMTk4NjMxNjcyOV5BMl5BanBnXkFtZTgwNDAwNTIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
58212,How to Murder Your Wife,1965,6.7,"Comedy","MV5BMTY3YzkzYzItYTZlYi00NjAxLTkzNTktMjcyY2U5ZjRjYjVhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
60921,The Russians Are Coming the Russians Are Coming,1966,7.1,"Comedy,War","MV5BMTgzMzcyNTc3MF5BMl5BanBnXkFtZTcwMzM0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
58756,The World of Henry Orient,1964,6.8,"Comedy,Drama","MV5BMTM4NjcwMzQzNV5BMl5BanBnXkFtZTcwODQ1Nzg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
297181,I Spy,2002,5.4,"Action,Adventure,Comedy","MV5BN2YzMzc1MDUtYzE0OS00MWQwLWI0MTEtNWU1ZWM2NTI2NGIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
304669,The Santa Clause 2,2002,5.6,"Comedy,Family,Fantasy","MV5BNjU0Njk5MTA2Nl5BMl5BanBnXkFtZTYwODkzMzQ3._V1_UX182_CR0,0,182,268_AL_.jpg"
220331,Besotted,2001,5.3,"Comedy,Romance","MV5BMjExMzI2ODE4N15BMl5BanBnXkFtZTcwOTEzNTYyMQ@@._V1_UY268_CR87,0,182,268_AL_.jpg"
246266,Blackboards,2000,6.9,"Drama,War","MV5BMTUwOTM0NzgyNF5BMl5BanBnXkFtZTcwMjU1OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
292501,Love in the Time of Money,2002,5.4,"Comedy,Drama,Romance","MV5BMTMwMzY0NjI0MV5BMl5BanBnXkFtZTcwNDM4NTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
210382,The Weight of Water,2000,5.9,"Crime,Drama,Mystery","MV5BMTg2NDY5Nzk4M15BMl5BanBnXkFtZTcwMTA4MTQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
280665,Femme Fatale,2002,6.3,"Crime,Drama,Mystery","MV5BMGM5NWVhYTMtZjg5Zi00ODVkLWFmM2ItMDZkMTA5NGQzMDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
298203,8 Mile,2002,7,"Drama,Music","MV5BOWI3MDIzZmYtN2Y3MC00YTljLWFiYmYtNWIzMjg1ZWQ1ODlhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
260713,Etoiles: Dancers of the Paris Opera Ballet,2001,7.4,"Documentary,Music","MV5BMTcwNjc0MzcwN15BMl5BanBnXkFtZTcwNzU3MzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
297884,Far from Heaven,2002,7.4,"Drama,Romance","MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2._V1_UX182_CR0,0,182,268_AL_.jpg"
287986,God Is Great and I'm Not,2001,5.4,"Comedy,Romance","MV5BNjE2NzAxMDA4NF5BMl5BanBnXkFtZTcwNTczNTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
201020,The Rising Place,2001,6.6,"Drama","MV5BMTY4MTA4NjE0M15BMl5BanBnXkFtZTYwMTcxMDg5._V1_UY268_CR4,0,182,268_AL_.jpg"
297162,Half Past Dead,2002,4.6,"Action,Crime,Thriller","MV5BMjE0NTcxOTMzMl5BMl5BanBnXkFtZTYwODE0MDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
295297,Harry Potter and the Chamber of Secrets,2002,7.4,"Adventure,Family,Fantasy","MV5BMTcxODgwMDkxNV5BMl5BanBnXkFtZTYwMDk2MDg3._V1_UX182_CR0,0,182,268_AL_.jpg"
273435,Ararat,2002,6.5,"Drama,War","MV5BOTIxNTg4NTg5OV5BMl5BanBnXkFtZTcwOTk2MjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
313196,El crimen del Padre Amaro,2002,6.8,"Drama,Romance","MV5BNzQyOTcwMDQ3NV5BMl5BanBnXkFtZTYwNjIyMDg5._V1_UY268_CR1,0,182,268_AL_.jpg"
308411,Interview with the Assassin,2002,6.6,"Drama","MV5BMjAwNDE3MjYxOF5BMl5BanBnXkFtZTYwNTE0MDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
314725,Standing in the Shadows of Motown,2002,7.8,"Documentary,Music","MV5BMTczMzY3NjE3NF5BMl5BanBnXkFtZTYwMjYxMzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
312841,Jibeuro,2002,7.9,"Drama","MV5BMjAwMDgwNzUzMV5BMl5BanBnXkFtZTcwMDA4MTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
106215,Acci_n mutante,1993,6.5,"Comedy,Sci-Fi","MV5BNjZiMmEyNzUtNjFkYi00NWVkLTg2MDAtMDNlZDE5ZTE4YWNiXkEyXkFqcGdeQXVyNjU3NDczNzE@._V1_UY268_CR2,0,182,268_AL_.jpg"
101844,Eyes of an Angel,1991,5.3,"Drama","MV5BMjAwNTQ0MjczMl5BMl5BanBnXkFtZTcwNzc2MDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
280870,Liberty Stands Still,2002,5.8,"Action,Drama,Thriller","MV5BMTRjYTcyN2QtMDIxMi00YWVhLWEwZDctOWUwYjNhZmYxZDA1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
36112,The Life and Death of Colonel Blimp,1943,8.2,"Comedy,Drama,Romance","MV5BMzg2MzE5YTktNzc3NC00NTI0LTk3OGMtNzQ5OWE4NmJiZGRhXkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
42895,Rio Grande,1950,7.2,"Romance,Western","MV5BOTdlMTI5YzUtZDdjYy00NjQ2LTliZTYtMzI4NTg1NTQ0ZjRhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
108633,The Young Americans,1993,5.8,"Crime,Drama","MV5BMTI5NTY0MzcwOV5BMl5BanBnXkFtZTcwMzU3MzUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
118735,Blackrock,1997,6.3,"Drama,Thriller","MV5BMTIyMDk5NzAzMl5BMl5BanBnXkFtZTcwNzU5MTYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
263734,Men with Brooms,2002,6,"Comedy,Drama,Romance","MV5BMTIyMzE3MTE2NV5BMl5BanBnXkFtZTcwNzIwMTMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
55207,Mysterious Island,1961,6.8,"Adventure,Family,Fantasy","MV5BODk3NTA5MDQtMjZkNS00NTM5LTkzMjItZDJhNWEyMWVkZDQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
271200,Soul Assassin,2001,4.5,"Crime,Thriller,Action","MV5BMjE2NTc3OTQ5Ml5BMl5BanBnXkFtZTcwMzI4NTQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
283644,Left Behind II: Tribulation Force,2002,5.2,"Action,Drama,Fantasy","MV5BMTU2NTE1NTAyNl5BMl5BanBnXkFtZTcwMzc0NzYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
280609,Dog Soldiers,2002,6.8,"Action,Fantasy,Horror","MV5BMTUzNzAzMDgzOF5BMl5BanBnXkFtZTYwMzQ4NTk2._V1_UX182_CR0,0,182,268_AL_.jpg"
77549,Fingers,1978,7,"Crime,Drama,Music","MV5BMTIxOTI4OTUwN15BMl5BanBnXkFtZTcwMjcyNzcxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
99673,"God afton, Herr Wallenberg",1990,6.6,"Biography,Drama,War","MV5BMTUyMzYzNzE3Ml5BMl5BanBnXkFtZTcwMjcyNDIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
51745,Houseboat,1958,6.7,"Comedy,Drama,Family","MV5BNGZmZmYyZDUtZTIwYy00NTI2LWJiNjctYzU4ZmU2Njk1Zjc4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
213802,Legion of the Dead,2001,3,"Comedy,Horror","MV5BMTAyMzcyNDQxMTReQTJeQWpwZ15BbWU3MDY4NTMzMjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
102368,Madame Bovary,1991,6.7,"Drama,Romance","MV5BMTc4NjYyNzQwN15BMl5BanBnXkFtZTcwMjIxMzUwMg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
99669,My Father's Glory,1990,7.6,"Adventure,Biography,Drama","MV5BNjc0MTUzMjUxNl5BMl5BanBnXkFtZTcwODc0NzMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
99266,My Mother's Castle,1990,7.6,"Adventure,Biography,Comedy","MV5BMTk2NzY2OTc3NV5BMl5BanBnXkFtZTcwMjUxMjYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
102782,Return to the Blue Lagoon,1991,5.1,"Adventure,Drama,Romance","MV5BMTM1Mzk1MTItZWE3OS00ODgwLTgxNjAtZTMwMmY1YmYzY2RmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
98520,Too Beautiful for You,1989,6.7,"Comedy,Drama,Romance","MV5BMTUzOTUyMzMwNV5BMl5BanBnXkFtZTYwNDE4MDk4._V1_UY268_CR2,0,182,268_AL_.jpg"
103112,Toy Soldiers,1991,6.5,"Action,Drama,Thriller","MV5BNTk0NGNiYTctYWE5NS00YzdkLWI1N2YtYWI5YTk2MmI5NzU4XkEyXkFqcGdeQXVyNzEyNjE5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
82951,The Prowler,1981,6.2,"Horror,Mystery,Thriller","MV5BYWE2YjExOTMtMjBkMy00MjFkLWFjYjgtZjc1YzM1ZGMxZWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
82958,The Pursuit of D.B. Cooper,1981,5.7,"Adventure,Crime,Thriller","MV5BMTQ5NzQ2MTc1MF5BMl5BanBnXkFtZTYwMTMyOTg5._V1_UX182_CR0,0,182,268_AL_.jpg"
82969,Raggedy Man,1981,6.8,"Drama","MV5BMTY2NjU5NTAwNl5BMl5BanBnXkFtZTcwODMzMTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
82970,Ragtime,1981,7.3,"Drama","MV5BNDk0ZTQ3ODAtMjUwMi00YzQ2LTgyMDAtZWY4ZGIxNTRlYzIwXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
82992,Rich and Famous,1981,5.8,"Drama","MV5BMTUwMDUzNzk1NF5BMl5BanBnXkFtZTcwODM2OTQ1MQ@@._V1_UY268_CR19,0,182,268_AL_.jpg"
81427,Ricomincio da tre,1981,7.6,"Comedy","MV5BZWNlMDU2YjAtM2M2OC00NmNhLWI4NGUtOTAzNjllNWRiN2M4XkEyXkFqcGdeQXVyNjA5NTM4MTY@._V1_UY268_CR9,0,182,268_AL_.jpg"
83000,Road Games,1981,6.7,"Mystery,Thriller","MV5BZTVlMTk2YmYtNjQyYS00YTBmLWFhZjEtZjk0Zjc4MDFkYmExXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
83006,Rollover,1981,5.3,"Drama,Mystery,Romance","MV5BMTM5OTUyNzEzOV5BMl5BanBnXkFtZTcwMjMyMzAzMQ@@._V1_UY268_CR18,0,182,268_AL_.jpg"
83033,Saturday the 14th,1981,4.5,"Comedy,Fantasy,Horror","MV5BNDJkODQ3YTgtNmVkOS00YjEzLThkMzUtMTcwYWFkYzk1YzNlXkEyXkFqcGdeQXVyNjY5ODM1Nzk@._V1_UY268_CR2,0,182,268_AL_.jpg"
81455,Scanners,1981,6.8,"Action,Horror,Sci-Fi","MV5BMjQwNDE0MDM0NV5BMl5BanBnXkFtZTgwOTU0ODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
83064,Sharky's Machine,1981,6.3,"Action,Crime,Drama","MV5BMTI2MTU1MzAwM15BMl5BanBnXkFtZTcwOTYxODkxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
83067,Shock Treatment,1981,5.8,"Comedy,Musical","MV5BMTg3ODkwMDQyNF5BMl5BanBnXkFtZTcwMDcyMjUzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
83089,Sjecas li se Dolly Bell?,1981,7.8,"Comedy,Drama,Romance","MV5BMTIwMDc1ODYwNV5BMl5BanBnXkFtZTcwMzQzMDgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
83099,So Fine,1981,4.9,"Comedy","MV5BYWVlYWY2MDEtMjk5Mi00MmIyLThlMzEtNWY1ZWMyNmE4YWQ3L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
83109,The Cabbage Soup,1981,6.5,"Comedy,Sci-Fi","MV5BMTcwNjMzNzM5MV5BMl5BanBnXkFtZTcwNTAyOTgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
83111,Southern Comfort,1981,7.2,"Action,Thriller","MV5BMWFiNGJhN2UtNWY0My00ZWFlLTk2NzMtZTg5OTI5ZThjYWVhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
83113,Sphinx,1981,5.2,"Adventure,Mystery,Thriller","MV5BMTMxMjk3NTc2OF5BMl5BanBnXkFtZTcwMTQ3NjYxNA@@._V1_UY268_CR15,0,182,268_AL_.jpg"
86410,Storie di ordinaria follia,1981,6.9,"Drama","MV5BMTM4NDIwMDM4Nl5BMl5BanBnXkFtZTcwODcwMzA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
83133,Student Bodies,1981,5.6,"Comedy,Horror","MV5BNTRmOWY0NmYtNGIzYi00NzBlLTk0ZmItOGVhNjlmYTQ2OGFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
83163,Take This Job and Shove It,1981,4.9,"Comedy","MV5BMTMxNTQ0MTU3N15BMl5BanBnXkFtZTcwNjQ2OTQyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
83170,Tarzan the Ape Man,1981,3.2,"Adventure,Drama","MV5BZWI1M2Y4NjQtMzU2ZS00ZDQ0LTllNzgtMzQ3NmY3ZTg0YzU1XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
83178,Tattoo,1981,5.1,"Drama,Horror,Thriller","MV5BMzMzNDhlZmUtMTM0ZS00YTE0LTkwOTUtZTdkNTliNDc0YzJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
83189,They All Laughed,1981,6.4,"Comedy,Romance","MV5BYjIyYzMyZTktYjk1MC00YzA5LWIzOWItNzNlMGQ1M2ZmZGU0XkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
83190,Thief,1981,7.4,"Action,Crime,Drama","MV5BNDVjMzVkODgtOTg1Mi00N2MyLTkzMDYtMTIzNzE3N2QwNmFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
83193,This Is Elvis,1981,7.5,"Biography,Music","MV5BNDczMDE3NTg5Nl5BMl5BanBnXkFtZTcwMjY0OTM1MQ@@._V1_UY268_CR24,0,182,268_AL_.jpg"
83232,True Confessions,1981,6.4,"Crime,Drama","MV5BMTA1NTAyMzM1ODVeQTJeQWpwZ15BbWU3MDMwNzI4NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
253586,Revolution #9,2001,6.9,"Thriller","MV5BMTkxOTUzNjg0Ml5BMl5BanBnXkFtZTcwNjkyNjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
246460,Die Another Day,2002,6.1,"Action,Adventure,Thriller","MV5BODNkYmIwYTMtYzdhNy00YWE3LThkYmEtNzA5ZTE5YmVjYzZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
283530,The Emperor's Club,2002,6.9,"Drama","MV5BNmZiMTY3OTctNDlkMC00Njk0LWE0NTAtODViNzk3OTFhMzI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
293815,Friday After Next,2002,5.8,"Comedy,Drama","MV5BMTM3ODkwODM3OF5BMl5BanBnXkFtZTYwNjUzMDg5._V1_UY268_CR2,0,182,268_AL_.jpg"
295238,Personal Velocity,2002,6.6,"Drama,Romance","MV5BODAyMjgyNzI1OV5BMl5BanBnXkFtZTcwMjQwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
258068,The Quiet American,2002,7.1,"Drama,Mystery,Romance","MV5BMjE2NTUxNTE3Nl5BMl5BanBnXkFtZTYwNTczMTg5._V1_UX182_CR0,0,182,268_AL_.jpg"
303396,Smokers Only,2001,5.4,"Drama,Romance","MV5BMTk1MzUwODUxNF5BMl5BanBnXkFtZTcwNjQ0NzYzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
287467,Talk to Her,2002,8,"Drama,Mystery,Romance","MV5BZDlmZWVjMGMtYWM4Mi00ZjUwLTkwZDMtM2FjZjIwYzY0YjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR6,0,182,268_AL_.jpg"
271263,Eight Crazy Nights,2002,5.4,"Animation,Comedy,Musical","MV5BMTk1NTU4NjE5OV5BMl5BanBnXkFtZTYwMTQ3OTY2._V1_UX182_CR0,0,182,268_AL_.jpg"
283160,Extreme Ops,2002,4.5,"Action,Adventure,Thriller","MV5BMTg2NTkzMTgzOF5BMl5BanBnXkFtZTYwMzYwMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
307479,Solaris,2002,6.2,"Drama,Mystery,Romance","MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
133240,Treasure Planet,2002,7.1,"Animation,Adventure,Family","MV5BMTQ0NDg3MjU2OV5BMl5BanBnXkFtZTYwODgyMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
283632,They,2002,4.8,"Horror,Mystery,Thriller","MV5BNTk4YjVlNjUtMTFhZC00YmUxLWFhZDktODE0OWIzMmNiYzY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
103959,Chopper Chicks in Zombietown,1989,3.8,"Comedy,Horror","MV5BMTM5MjQwNDA3Ml5BMl5BanBnXkFtZTcwNzY3MTcxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
207198,What to Do in Case of Fire,2001,6.9,"Action,Comedy,Drama","MV5BMjExNzU2MTUxN15BMl5BanBnXkFtZTYwODU1Nzk4._V1_UY268_CR1,0,182,268_AL_.jpg"
239060,Ik ook van jou,2001,6,"Drama,Romance","MV5BMTkyOTE0MDE3MF5BMl5BanBnXkFtZTcwMTA4MzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
101356,Another You,1991,5.3,"Comedy,Crime","MV5BMTU0MTgxMzM4NV5BMl5BanBnXkFtZTcwMzU3OTUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
118767,Brother,1997,8,"Crime,Drama,Romance","MV5BNDMxNzkwNzkwNV5BMl5BanBnXkFtZTcwNTczNDkxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
90368,A Cruel Romance,1984,8.1,"Drama,Romance","MV5BNDY4NDMwMDI2Nl5BMl5BanBnXkFtZTcwMjE2ODAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
279064,Elling,2001,7.6,"Comedy,Drama","MV5BMzczMzg1NzM3Nl5BMl5BanBnXkFtZTYwNjQ5ODc5._V1_UX182_CR0,0,182,268_AL_.jpg"
77713,I Spit on Your Grave,1978,5.7,"Horror,Thriller","MV5BZjMyNGViMWMtMjlhMy00OTQxLTkzODQtNDA5NGI1NDYwZTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
71671,The Island at the Top of the World,1974,6.3,"Adventure,Family,Fantasy","MV5BMTIwODIzNzEwNF5BMl5BanBnXkFtZTcwNjMzMTYyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
110308,The Last Seduction,1994,7.1,"Crime,Drama,Romance","MV5BOTQwNDI3NzAzNV5BMl5BanBnXkFtZTcwNjAwODMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
177898,The Last Seduction II,1999,4.3,"Crime,Drama,Thriller","MV5BMTA4NzQyNDM5NDNeQTJeQWpwZ15BbWU3MDczMzU4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
89378,Joey,1985,4.8,"Action,Fantasy,Horror","MV5BMTI4MTQ2OTY1MF5BMl5BanBnXkFtZTcwMjgyOTMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
213121,New Waterford Girl,1999,7,"Comedy","MV5BNTY3OTE3MTg1Nl5BMl5BanBnXkFtZTcwODM4NDEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
